Locus	Gene	Start	Length	Product	Allele Count	Alleles
PA2197		2416376	1038	hypothetical protein	306	PA2197.fasta
PA2205		2423924	477	hypothetical protein	144	PA2205.fasta
PA2235	pslE	2458295	1989	biofilm formation protein PslE	507	PA2235.fasta
PA2237	pslG	2461460	1329	biofilm formation protein PslG	373	PA2237.fasta
PA2238	pslH	2462797	1209	biofilm formation protein PslH	357	PA2238.fasta
PA2240	pslJ	2465102	1437	biofilm formation protein PslJ	377	PA2240.fasta
PA2242	pslL	2468032	1068	hypothetical protein	299	PA2242.fasta
PA2244	pslN	2471075	1002	hypothetical protein	318	PA2244.fasta
PA2246	bkdR	2472442	462	Bkd operon transcriptional regulator BkdR	114	PA2246.fasta
PA2247	bkdA1	2473213	1233	2-oxoisovalerate dehydrogenase subunit alpha	350	PA2247.fasta
PA2248	bkdA2	2474442	1053	2-oxoisovalerate dehydrogenase subunit beta	246	PA2248.fasta
PA2250	lpdV	2476785	1395	branched-chain alpha-keto acid dehydrogenase complex dihydrolipoyl dehydrogenase	376	PA2250.fasta
PA2254	pvcA	2482045	987	paerucumarin biosynthesis protein PvcA	263	PA2254.fasta
PA2258	ptxR	2486355	939	HTH-type transcriptional regulator PtxR	261	PA2258.fasta
PA2259	ptxS	2487856	1023	transcriptional regulator PtxS	256	PA2259.fasta
PA2261		2489725	951	2-ketogluconate kinase	268	PA2261.fasta
PA2262		2490738	1308	2-ketogluconate transporter	313	PA2262.fasta
PA2264		2493218	717	hypothetical protein	206	PA2264.fasta
PA2265		2493937	1776	gluconate dehydrogenase	404	PA2265.fasta
PA2266		2495724	1320	cytochrome C	367	PA2266.fasta
PA2267		2497116	897	transcriptional regulator	290	PA2267.fasta
PA2270		2500485	591	transcriptional regulator	193	PA2270.fasta
PA2271		2501083	516	acetyltransferase	149	PA2271.fasta
PA2272	pbpC	2501720	1698	penicillin-binding protein 3A	450	PA2272.fasta
PA2273	soxR	2503425	471	redox-sensitive transcriptional activator SoxR	118	PA2273.fasta
PA2274		2503973	378	hypothetical protein	117	PA2274.fasta
PA2275		2504375	1062	alcohol dehydrogenase	339	PA2275.fasta
PA2276		2505645	891	transcriptional regulator	219	PA2276.fasta
PA2277	arsR	2506614	351	ArsR family transcriptional regulator	90	PA2277.fasta
PA2279	arsC	2508293	471	low molecular weight phosphatase	150	PA2279.fasta
PA2280		2508775	693	hypothetical protein	223	PA2280.fasta
PA2281		2509480	855	transcriptional regulator	231	PA2281.fasta
PA2282		2510622	429	hypothetical protein	176	PA2282.fasta
PA2283		2511057	1458	hypothetical protein	493	PA2283.fasta
PA2285		2513179	663	hypothetical protein	151	PA2285.fasta
PA2288		2516021	288	hypothetical protein	123	PA2288.fasta
PA2292		2522958	282	hypothetical protein	100	PA2292.fasta
PA2297		2527412	246	ferredoxin	46	PA2297.fasta
PA2298		2527743	1725	oxidoreductase	472	PA2298.fasta
PA2299		2529464	750	transcriptional regulator	245	PA2299.fasta
PA2300	chiC	2530389	1452	chitinase	404	PA2300.fasta
PA2301		2532059	543	hypothetical protein	133	PA2301.fasta
PA2303	ambD	2539063	1020	protein AmbD	265	PA2303.fasta
PA2304	ambC	2540079	1089	protein AmbC	307	PA2304.fasta
PA2306	ambA	2545042	618	protein AmbA	136	PA2306.fasta
PA2316		2553965	894	transcriptional regulator	314	PA2316.fasta
PA2317		2554962	1299	oxidoreductase	391	PA2317.fasta
PA2320	gntR	2558918	1032	GntR family transcriptional regulator	249	PA2320.fasta
PA2321		2560144	522	gluconokinase	167	PA2321.fasta
PA2322		2560762	1353	gluconate permease	280	PA2322.fasta
PA2327		2568929	765	ABC transporter permease	244	PA2327.fasta
PA2328		2569690	1200	hypothetical protein	304	PA2328.fasta
PA2331		2572805	561	hypothetical protein	153	PA2331.fasta
PA2332		2573470	906	transcriptional regulator	267	PA2332.fasta
PA2337	mtlR	2581034	906	transcriptional regulator MtlR	212	PA2337.fasta
PA2340		2584426	834	binding-protein-dependent maltose/mannitol transport protein	196	PA2340.fasta
PA2342	mtlD	2586434	1476	mannitol dehydrogenase	334	PA2342.fasta
PA2345		2590430	1236	hypothetical protein	349	PA2345.fasta
PA2349		2595985	795	hypothetical protein	247	PA2349.fasta
PA2354		2601219	1131	transcriptional regulator	301	PA2354.fasta
PA2355		2602346	1185	FMNH2-dependent monooxygenase	318	PA2355.fasta
PA2357	msuE	2604715	561	FMN reductase MsuE	121	PA2357.fasta
PA2358		2605435	390	hypothetical protein	154	PA2358.fasta
PA2359		2605937	1086	transcriptional regulator	321	PA2359.fasta
PA2364		2614208	477	hypothetical protein	152	PA2364.fasta
PA2365		2614893	546	hypothetical protein	111	PA2365.fasta
PA2374		2626221	537	hypothetical protein	204	PA2374.fasta
PA2375		2626780	396	hypothetical protein	137	PA2375.fasta
PA2376		2627452	642	transcriptional regulator	215	PA2376.fasta
PA2377		2628225	1275	hypothetical protein	404	PA2377.fasta
PA2378		2629916	2316	aldehyde dehydrogenase	604	PA2378.fasta
PA2379		2632228	471	oxidoreductase	96	PA2379.fasta
PA2380		2632963	237	hypothetical protein	60	PA2380.fasta
PA2381		2633494	243	hypothetical protein	42	PA2381.fasta
PA2382	lldA	2633803	1152	L-lactate dehydrogenase	358	PA2382.fasta
PA2384		2636013	324	hypothetical protein	71	PA2384.fasta
PA2389	pvdR	2642131	1176	pyoverdine biosynthesis protein PvdR	385	PA2389.fasta
PA2390	pvdT	2643306	1992	pyoverdine biosynthesis protein PvdT	502	PA2390.fasta
PA2394	pvdN	2649995	1284	pyoverdine biosynthesis protein PvdN	378	PA2394.fasta
PA2395	pvdO	2651307	855	pyoverdine biosynthesis protein PvdO	295	PA2395.fasta
PA2404		2688705	540	hypothetical protein	180	PA2404.fasta
PA2405		2689241	330	hypothetical protein	115	PA2405.fasta
PA2407		2690160	954	adhesion protein	319	PA2407.fasta
PA2409		2691862	906	ABC transporter permease	291	PA2409.fasta
PA2411		2693781	765	thioesterase	309	PA2411.fasta
PA2412		2694546	219	hypothetical protein	25	PA2412.fasta
PA2413	pvdH	2694842	1410	diaminobutyrate--2-oxoglutarate aminotransferase	425	PA2413.fasta
PA2414		2696430	1320	L-sorbosone dehydrogenase	480	PA2414.fasta
PA2417		2700167	939	transcriptional regulator	297	PA2417.fasta
PA2418		2701206	861	quercetin 2,3-dioxygenase	216	PA2418.fasta
PA2419		2702164	681	hydrolase	175	PA2419.fasta
PA2421		2704377	921	hypothetical protein	332	PA2421.fasta
PA2425	pvdG	2720767	765	pyoverdine biosynthesis protein PvdG	307	PA2425.fasta
PA2428		2723309	915	hypothetical protein	330	PA2428.fasta
PA2429		2724485	246	hypothetical protein	61	PA2429.fasta
PA2430		2724767	1005	hypothetical protein	375	PA2430.fasta
PA2432	bexR	2728542	915	bistable expression regulator BexR	235	PA2432.fasta
PA2433		2729571	270	hypothetical protein	78	PA2433.fasta
PA2436		2732532	435	hypothetical protein	108	PA2436.fasta
PA2443	sdaA	2740977	1377	L-serine dehydratase	482	PA2443.fasta
PA2445	gcvP2	2743800	2880	glycine dehydrogenase	675	PA2445.fasta
PA2446	gcvH2	2746690	384	glycine cleavage system protein H	92	PA2446.fasta
PA2447		2747332	924	transcriptional regulator	313	PA2447.fasta
PA2448		2748378	1743	hypothetical protein	539	PA2448.fasta
PA2449		2750128	1536	transcriptional regulator	494	PA2449.fasta
PA2450		2751745	918	hypothetical protein	349	PA2450.fasta
PA2453		2754602	222	hypothetical protein	34	PA2453.fasta
PA2454		2754877	852	hypothetical protein	267	PA2454.fasta
PA2464		2780927	525	hypothetical protein	213	PA2464.fasta
PA2465		2781498	1149	hypothetical protein	348	PA2465.fasta
PA2466	foxA	2782764	2463	ferrioxamine receptor FoxA	555	PA2466.fasta
PA2467	foxR	2785370	987	anti-sigma factor FoxR	337	PA2467.fasta
PA2468	foxI	2786365	519	ECF sigma factor FoxI	132	PA2468.fasta
PA2469		2786972	915	transcriptional regulator	285	PA2469.fasta
PA2470	gtdA	2788011	1062	gentisate 1,2-dioxygenase	311	PA2470.fasta
PA2471		2789085	699	hypothetical protein	187	PA2471.fasta
PA2473		2791220	645	glutathione S-transferase	220	PA2473.fasta
PA2476	dsbG	2794206	771	thiol:disulfide interchange protein DsbG	205	PA2476.fasta
PA2477		2794973	837	thiol:disulfide interchange protein	243	PA2477.fasta
PA2479		2797735	681	two-component response regulator	170	PA2479.fasta
PA2480		2798412	1323	two-component sensor	452	PA2480.fasta
PA2481		2799910	876	hypothetical protein	318	PA2481.fasta
PA2482		2800782	654	cytochrome C	243	PA2482.fasta
PA2483		2801550	1002	hypothetical protein	324	PA2483.fasta
PA2484		2802702	615	hypothetical protein	176	PA2484.fasta
PA2485		2803345	279	hypothetical protein	73	PA2485.fasta
PA2486		2803640	195	hypothetical protein	33	PA2486.fasta
PA2487		2803860	273	hypothetical protein	121	PA2487.fasta
PA2488		2804230	765	transcriptional regulator	242	PA2488.fasta
PA2490		2805917	375	hypothetical protein	108	PA2490.fasta
PA2491		2806350	1020	oxidoreductase	527	PA2491.fasta
PA2493	mexE	2808743	1245	resistance-nodulation-cell division (RND) multidrug efflux membrane fusion protein MexE	343	PA2493.fasta
PA2498		2816347	633	hypothetical protein	205	PA2498.fasta
PA2499		2816997	456	deaminase	178	PA2499.fasta
PA2500		2817449	1227	major facilitator superfamily transporter	387	PA2500.fasta
PA2501		2818719	168	hypothetical protein	26	PA2501.fasta
PA2502		2818990	1500	hypothetical protein	404	PA2502.fasta
PA2504		2821705	618	hypothetical protein	144	PA2504.fasta
PA2505	opdT	2822574	1347	tyrosine porin OpdT	391	PA2505.fasta
PA2506		2824283	219	hypothetical protein	63	PA2506.fasta
PA2507	catA	2824659	933	catechol 1,2-dioxygenase	339	PA2507.fasta
PA2508	catC	2825636	291	muconolactone delta-isomerase	67	PA2508.fasta
PA2509	catB	2825958	1122	muconate cycloisomerase I	338	PA2509.fasta
PA2510	catR	2827241	873	transcriptional regulator CatR	247	PA2510.fasta
PA2511		2828122	1002	transcriptional regulator	307	PA2511.fasta
PA2512	antA	2829440	1395	anthranilate dioxygenase large subunit	376	PA2512.fasta
PA2513	antB	2830831	492	anthranilate dioxygenase small subunit	93	PA2513.fasta
PA2514	antC	2831341	1023	anthranilate dioxygenase reductase	336	PA2514.fasta
PA2515	xylL	2832369	762	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase	256	PA2515.fasta
PA2516	xylZ	2833155	1014	toluate 1,2-dioxygenase electron transfer subunit	304	PA2516.fasta
PA2517	xylY	2834202	489	toluate 1,2-dioxygenase subunit beta	126	PA2517.fasta
PA2518	xylX	2834687	1368	toluate 1,2-dioxygenase subunit alpha	402	PA2518.fasta
PA2519	xylS	2836171	957	transcriptional regulator XylS	272	PA2519.fasta
PA2520	czcA	2837334	3156	resistance-nodulation-cell division (RND) divalent metal cation efflux transporter CzcA	659	PA2520.fasta
PA2522	czcC	2842019	1287	outer membrane protein CzcC	367	PA2522.fasta
PA2523		2843818	675	two-component response regulator	107	PA2523.fasta
PA2524		2844489	1419	two-component sensor	483	PA2524.fasta
PA2525		2846283	1497	hypothetical protein	423	PA2525.fasta
PA2526		2847776	3111	resistance-nodulation-cell division (RND) efflux transporter	614	PA2526.fasta
PA2527		2850883	3132	resistance-nodulation-cell division (RND) efflux transporter	603	PA2527.fasta
PA2530		2856981	1326	hypothetical protein	366	PA2530.fasta
PA2531		2858503	1125	aminotransferase	370	PA2531.fasta
PA2532	tpx	2859777	498	2-Cys peroxiredoxin	97	PA2532.fasta
PA2533		2860409	1350	sodium:alanine symporter	289	PA2533.fasta
PA2534		2861914	912	transcriptional regulator	257	PA2534.fasta
PA2535		2862944	996	oxidoreductase	306	PA2535.fasta
PA2536		2864170	936	phosphatidate cytidylyltransferase	210	PA2536.fasta
PA2537		2865107	630	acyltransferase	171	PA2537.fasta
PA2540		2867542	1761	hypothetical protein	521	PA2540.fasta
PA2541		2869392	636	CDP-alcohol phosphatidyltransferase	215	PA2541.fasta
PA2543		2873824	1740	hypothetical protein	461	PA2543.fasta
PA2544		2875697	714	hypothetical protein	206	PA2544.fasta
PA2545	xthA	2876555	813	exonuclease III	213	PA2545.fasta
PA2546		2877477	432	ring-cleaving dioxygenase	176	PA2546.fasta
PA2548		2878976	1395	hypothetical protein	351	PA2548.fasta
PA2549		2880520	1044	hypothetical protein	232	PA2549.fasta
PA2550		2881754	1230	acyl-CoA dehydrogenase	382	PA2550.fasta
PA2551		2883157	933	transcriptional regulator	213	PA2551.fasta
PA2552		2884206	1128	acyl-CoA dehydrogenase	320	PA2552.fasta
PA2554		2886570	768	short-chain dehydrogenase	223	PA2554.fasta
PA2555		2887357	1668	AMP-binding protein	412	PA2555.fasta
PA2556		2889202	1086	transcriptional regulator	284	PA2556.fasta
PA2557		2890356	1695	AMP-binding protein	467	PA2557.fasta
PA2558		2892271	693	transporter	154	PA2558.fasta
PA2559		2893286	543	hypothetical protein	117	PA2559.fasta
PA2559a		2894147	231	hypothetical protein	42	PA2559a.fasta
PA2560		2894452	288	hypothetical protein	71	PA2560.fasta
PA2569		2904566	342	hypothetical protein	89	PA2569.fasta
PA2570	lecA	2905182	369	PA-I galactophilic lectin	109	PA2570.fasta
PA2571		2906166	1413	two-component sensor	333	PA2571.fasta
PA2572		2907656	1344	two-component response regulator	276	PA2572.fasta
PA2574	alkB1	2910729	1149	alkane-1 monooxygenase	300	PA2574.fasta
PA2575		2912225	603	hypothetical protein	146	PA2575.fasta
PA2576		2912890	900	hypothetical protein	280	PA2576.fasta
PA2577		2913922	438	transcriptional regulator	112	PA2577.fasta
PA2578		2914374	561	acetyltransferase	179	PA2578.fasta
PA2579	kynA	2914966	867	tryptophan 2,3-dioxygenase	225	PA2579.fasta
PA2580		2916158	591	hypothetical protein	204	PA2580.fasta
PA2581		2917172	1041	hypothetical protein	280	PA2581.fasta
PA2582		2918967	534	hypothetical protein	153	PA2582.fasta
PA2584	pgsA	2923367	561	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	120	PA2584.fasta
PA2585	uvrC	2923961	1827	excinuclease ABC subunit C	428	PA2585.fasta
PA2586	gacA	2925788	645	response regulator GacA	243	PA2586.fasta
PA2587	pqsH	2926773	1149	2-heptyl-3-hydroxy-4(1H)-quinolone synthase	328	PA2587.fasta
PA2588		2928539	1029	transcriptional regulator	259	PA2588.fasta
PA2590		2930808	2655	hypothetical protein	609	PA2590.fasta
PA2591		2933582	807	transcriptional regulator	192	PA2591.fasta
PA2592		2934541	1104	spermidine/putrescine-binding protein	315	PA2592.fasta
PA2593	qteE	2935851	573	quorum threshold expression protein QteE	142	PA2593.fasta
PA2604		2947803	669	hypothetical protein	127	PA2604.fasta
PA2606		2948974	360	sulfur relay protein TusC	101	PA2606.fasta
PA2607		2949333	306	hypothetical protein	79	PA2607.fasta
PA2608		2949635	336	hypothetical protein	79	PA2608.fasta
PA2610		2951038	975	hypothetical protein	259	PA2610.fasta
PA2611	cysG	2952017	1398	siroheme synthase	355	PA2611.fasta
PA2612	serS	2953416	1281	serine--tRNA ligase	336	PA2612.fasta
PA2613		2954818	1326	recombination factor protein RarA	351	PA2613.fasta
PA2614	lolA	2956153	627	outer-membrane lipoprotein carrier protein	130	PA2614.fasta
PA2615	ftsK	2956805	2436	DNA translocase FtsK	402	PA2615.fasta
PA2618		2961191	708	arginyl-tRNA--protein transferase	137	PA2618.fasta
PA2619	infA	2962003	219	translation initiation factor IF-1	35	PA2619.fasta
PA2620	clpA	2962303	2277	ATP-binding protease component ClpA	467	PA2620.fasta
PA2621		2964607	369	ATP-dependent Clp protease adapter protein Clp	44	PA2621.fasta
PA2623	icd	2965546	1257	isocitrate dehydrogenase	270	PA2623.fasta
PA2624	idh	2967161	2226	isocitrate dehydrogenase	447	PA2624.fasta
PA2625		2969473	471	hypothetical protein	155	PA2625.fasta
PA2626	trmU	2969987	1128	tRNA-specific 2-thiouridylase MnmA	268	PA2626.fasta
PA2627		2971111	621	high frequency lysogenization protein HflD	167	PA2627.fasta
PA2629	purB	2972699	1371	adenylosuccinate lyase	287	PA2629.fasta
PA2630		2974129	1170	hypothetical protein	321	PA2630.fasta
PA2632		2975723	621	hypothetical protein	214	PA2632.fasta
PA2633		2976340	822	hypothetical protein	264	PA2633.fasta
PA2634	aceA	2977756	1596	isocitrate lyase	280	PA2634.fasta
PA2636		2981627	555	hypothetical protein	185	PA2636.fasta
PA2637	nuoA	2982781	414	NADH-quinone oxidoreductase subunit A	38	PA2637.fasta
PA2638	nuoB	2983205	678	NADH-quinone oxidoreductase subunit B	85	PA2638.fasta
PA2639	nuoD	2983963	1782	NADH:-quinone oxidoreductase subunit C/D	321	PA2639.fasta
PA2640	nuoE	2985746	501	NADH-quinone oxidoreductase subunit E	84	PA2640.fasta
PA2641	nuoF	2986243	1347	NADH dehydrogenase I subunit F	292	PA2641.fasta
PA2642	nuoG	2987721	2718	NADH-quinone oxidoreductase subunit G	497	PA2642.fasta
PA2643	nuoH	2990435	996	NADH-quinone oxidoreductase subunit H	141	PA2643.fasta
PA2644	nuoI	2991442	549	NADH-quinone oxidoreductase subunit I	73	PA2644.fasta
PA2645	nuoJ	2992002	501	NADH-quinone oxidoreductase subunit J	86	PA2645.fasta
PA2646	nuoK	2992548	309	NADH-quinone oxidoreductase subunit K	25	PA2646.fasta
PA2648	nuoM	2994728	1530	NADH-quinone oxidoreductase subunit M	329	PA2648.fasta
PA2649	nuoN	2996265	1461	NADH-quinone oxidoreductase subunit N	296	PA2649.fasta
PA2651		2998856	1059	hypothetical protein	271	PA2651.fasta
PA2652		3000074	1686	methyl-accepting chemotaxis protein	369	PA2652.fasta
PA2653		3001873	1326	transporter	328	PA2653.fasta
PA2655		3005606	309	hypothetical protein	114	PA2655.fasta
PA2656		3006005	1338	two-component sensor	310	PA2656.fasta
PA2657		3007339	672	two-component response regulator	212	PA2657.fasta
PA2658		3008010	315	hypothetical protein	71	PA2658.fasta
PA2659		3008324	309	hypothetical protein	71	PA2659.fasta
PA2660		3008847	1083	hypothetical protein	251	PA2660.fasta
PA2661		3009956	894	hypothetical protein	230	PA2661.fasta
PA2662		3011100	1194	hypothetical protein	300	PA2662.fasta
PA2664	fhp	3012592	1182	flavohemoprotein	278	PA2664.fasta
PA2665		3013928	1554	anaerobic nitric oxide reductase transcriptional regulator	362	PA2665.fasta
PA2666		3015582	357	6-carboxytetrahydropterin synthase QueD	50	PA2666.fasta
PA2667		3016246	354	hypothetical protein	35	PA2667.fasta
PA2679		3026100	753	hypothetical protein	314	PA2679.fasta
PA2680		3027078	975	quinone oxidoreductase	334	PA2680.fasta
PA2681		3028075	930	transcriptional regulator	307	PA2681.fasta
PA2683		3030436	963	serine/threonine dehydratase	251	PA2683.fasta
PA2687	pfeS	3038803	1341	two-component sensor histidine kinase PfeS	362	PA2687.fasta
PA2692		3046421	525	transcriptional regulator	96	PA2692.fasta
PA2693		3047116	501	acyl-CoA thioesterase	96	PA2693.fasta
PA2694		3047644	327	thioredoxin	92	PA2694.fasta
PA2695		3048051	1104	hypothetical protein	295	PA2695.fasta
PA2696		3049268	894	transcriptional regulator	268	PA2696.fasta
PA2697		3050331	282	hypothetical protein	61	PA2697.fasta
PA2698		3050669	681	hydrolase	157	PA2698.fasta
PA2699		3051957	1839	hypothetical protein	446	PA2699.fasta
PA2700	opdB	3053844	1308	OpdB proline porin	395	PA2700.fasta
PA2701		3055154	1590	major facilitator superfamily transporter	454	PA2701.fasta
PA2702		3056890	477	hypothetical protein	161	PA2702.fasta
PA2703		3057376	234	hypothetical protein	69	PA2703.fasta
PA2705		3059035	1182	hypothetical protein	300	PA2705.fasta
PA2706		3060265	396	hypothetical protein	143	PA2706.fasta
PA2707		3060725	846	hypothetical protein	225	PA2707.fasta
PA2708		3061733	1086	hypothetical protein	305	PA2708.fasta
PA2709	cysK	3062939	975	cysteine synthase A	193	PA2709.fasta
PA2710		3063972	615	hypothetical protein	162	PA2710.fasta
PA2711		3064785	1092	spermidine/putrescine-binding protein	307	PA2711.fasta
PA2712		3066296	864	hypothetical protein	295	PA2712.fasta
PA2713		3067207	480	hypothetical protein	147	PA2713.fasta
PA2714		3068040	2310	molybdopterin oxidoreductase	557	PA2714.fasta
PA2715		3070366	339	ferredoxin	80	PA2715.fasta
PA2717	cpo	3072081	831	chloroperoxidase	230	PA2717.fasta
PA2718		3073144	489	transcriptional regulator	196	PA2718.fasta
PA2719		3073732	687	hypothetical protein	254	PA2719.fasta
PA2720		3074580	639	hypothetical protein	268	PA2720.fasta
PA2721		3075411	480	hypothetical protein	183	PA2721.fasta
PA2722		3075922	393	hypothetical protein	113	PA2722.fasta
PA2723		3076344	279	hypothetical protein	120	PA2723.fasta
