GCF name	GCF_001999065	GCF_002214105	GCF_016775745	GCF_018735785	GCF_002214005	GCF_014843335	GCF_003999665	GCF_003390475	GCF_014304775	GCF_001483405	GCF_002213965	GCF_001483425	GCF_018968745	GCF_010442835	GCF_002043045	GCF_001027125	GCF_018336735	GCF_013122235	GCF_002848485	GCF_004771195	GCF_000307065	GCF_002105635	GCF_009730635	GCF_000513595	GCF_000306985	GCF_900231485	GCF_000568475	GCF_013177375	GCF_018336775	GCF_018336655	GCF_002213785	GCF_001047715	GCF_000306905	GCF_900637785	GCF_000307005	GCF_001596775	GCF_001454925	GCF_013177415	GCF_001027065	GCF_000307045	GCF_002213985	GCF_001551855	GCF_000026705	GCF_015583955	GCF_001548635	GCF_002848505	GCF_001454865	GCF_001005985	GCF_008807975	GCF_001188655	GCF_900637775	GCF_018966805	GCF_001998985	GCF_018336755	GCF_002213565	GCF_008807875	GCF_002213585	GCF_003043895	GCF_001952755	GCF_001027085	GCF_008807935	GCF_014983945	GCF_002213765	GCF_018336695	GCF_004101665	GCF_003031955	GCF_002843525	GCF_900275645	GCF_000438645	GCF_003144075	GCF_000258905	GCF_014304695	GCF_018336715	GCF_006364035	GCF_000168595	GCF_002285835	GCF_001889645	GCF_009648595	GCF_002213885	GCF_003812545	GCF_018604305	GCF_018604265	GCF_002831485	GCF_001454845	GCF_004763665	GCF_002213645	GCF_018336675	GCF_003433415	GCF_002116675	GCF_003409075	GCF_001454885	GCF_000195395	GCF_000438725	GCF_018336635	GCF_016802645	GCF_000577745	GCF_001999105	GCF_001999025	GCF_009664755	GCF_000746625	GCF_014843315	GCF_016728025	GCF_000513635	GCF_002214085	GCF_000582845	GCF_002214065	GCF_016775765	GCF_001998945	GCF_002213685	GCF_013389395	GCF_905219375	GCF_000950775	GCF_001548585	GCF_016767835	GCF_002213545	GCF_009648655	GCF_900187225	GCF_018604205	GCF_003032055	GCF_016757715	GCF_002105675	GCF_000438745	GCF_905219385	GCF_002213945	GCF_000307615	GCF_003900515	GCF_001513695	GCF_003030405	GCF_009866905	GCF_002213865	GCF_014987905	GCF_002213805	GCF_009648695	GCF_002214125	GCF_004771175	GCF_002213505	GCF_002557815	GCF_004142705	GCF_018966765	GCF_001188045	GCF_001999005	GCF_008807955	GCF_003031935	GCF_002101275	GCF_001913195	GCF_001999165	GCF_014843295	GCF_016775725	GCF_001999085	GCF_018604325	GCF_002220325	GCF_002105615	GCF_002105715	GCF_009648635	GCF_000513675	GCF_002105655	GCF_002213845	GCF_000613085	GCF_000513695	GCF_001889585	GCF_000022925	GCF_000513615	GCF_000195435	GCF_002214145	GCF_000438625	GCF_000209755	GCF_014304675	GCF_000568935	GCF_000808055	GCF_000168635	GCF_019332005	GCF_000318055	GCF_001999145	GCF_001027245	GCF_900231475	GCF_002848425	GCF_009664735	GCF_000093125	GCF_000307085	GCF_001027165	GCF_018336795	GCF_002213605	GCF_003722375	GCF_018735945	GCF_000438685	GCF_000438705	GCF_002213705	GCF_015689035	GCF_001644625	GCF_001998915	GCF_001027205	GCF_018310555	GCF_018106265	GCF_014983645	GCF_002285655	GCF_002848465	GCF_013177395	GCF_014334275	GCF_002105695	GCF_008807915	GCF_018736025	GCF_000681515	GCF_002214045	GCF_000021185	GCF_014843275	GCF_009866885	GCF_000197755	GCF_000513655	GCF_001952795	GCF_009664775	GCF_000168575	GCF_002213745	GCF_002208215	GCF_009730615	GCF_000438585	GCF_018604185	GCF_002557735	GCF_008807895	GCF_000438665	GCF_000168695	GCF_018604285	GCF_013137935	GCF_000218305	GCF_003032075	GCF_001999125	GCF_003030165	GCF_002025165	GCF_000438605	GCF_000800335	GCF_014983505	GCF_002213905	GCF_003031975	GCF_002969195	GCF_002213825	GCF_006364655	GCF_018604245	GCF_001908335	GCF_001483445	GCF_002213665	GCF_001188025	GCF_000008285	GCF_000196035	GCF_018604225	GCF_009648675	GCF_009648615	GCF_002213925	GCF_018672415	GCF_000600015	GCF_001999045	GCF_000210815	GCF_002213625	GCF_003812565	GCF_003031915	GCF_001952735	GCF_010443035	GCF_002213725	GCF_004768685	GCF_003031895	GCF_902385845	GCF_001952775	GCF_001005925	B33116
GCF_004142705	1181	1158	1173	1198	1173	1159	1685	1198	1684	1685	1192	1681	1661	1684	1159	1686	1684	1195	1683	1678	1662	1684	1685	1688	1681	1177	1684	1183	1196	1684	1683	1167	1081	1684	1685	1684	1201	1187	1684	1684	1173	1684	1181	1688	1164	1683	1662	1682	1661	1667	1686	1663	1207	1197	1688	1665	1688	1683	1688	1684	1129	1688	1683	1684	1181	1678	1683	1172	1681	1684	1182	1685	1172	1189	1685	1165	1195	1167	1174	1679	1688	1681	1683	1180	1684	1688	1688	1188	1678	1172	1662	1200	1183	1688	1160	1683	1169	1688	1684	1688	1680	1687	1688	1158	1684	1175	1171	1163	1688	1683	1180	1181	1161	1164	1688	1171	1684	1681	1200	1680	1681	1183	1180	1174	1180	1684	1688	1201	1199	1681	1688	1682	1155	1684	1167	1192	1683	0	1179	1132	1681	1200	1678	1168	1688	1184	1684	1681	1683	1684	1164	1686	1679	1168	1688	1681	1681	1688	1688	1198	1688	1176	1195	1684	1153	1667	1684	1174	1181	1682	1680	1168	1173	1684	1685	1683	1685	1688	1178	1152	1684	1688	1172	1681	86	1183	1688	1661	1683	1682	1684	1683	1180	1183	1167	1683	1185	1180	1686	1661	1173	1179	1688	1667	58	1684	74	1688	1688	1683	1683	1683	1169	1685	2	1180	1683	1682	1174	1684	1678	1182	1667	1683	1684	1683	1198	1685	1178	1202	1688	1684	1683	1682	1198	1684	1159	1688	1688	1179	1168	1684	1683	1167	1167	1174	1682	1168	1208	1683	1688	1657	1196	1688	1667	1688	1686	1198	1158	1688	1155	1190
GCF_018966765	1076	1153	1076	679	1073	1181	1687	1140	1685	1686	954	1683	1666	1684	1183	1687	1685	1087	1685	1679	1662	1682	1687	1690	1682	69	1685	1099	1140	1685	1685	1081	1215	1685	1684	1685	1146	1101	1684	1685	1073	1685	90	1690	1159	1685	1662	1685	1659	1664	1687	1663	927	1142	1690	1662	1690	1685	1690	1685	1184	1690	1685	1685	1106	1679	1685	1070	1683	1685	140	1686	1071	1079	1685	1163	1140	1079	1069	1679	1690	1683	1685	1074	1684	1690	1690	1078	1676	1072	1662	1145	1102	1690	1184	1686	1161	1690	1685	1690	1679	1688	1690	1152	1685	1073	1078	1184	1690	1684	1102	77	1161	1185	1690	1085	1685	1683	1144	1681	1682	1104	1102	1069	1073	1685	1690	1144	1145	1683	1690	1685	1160	1685	1190	954	1685	1179	0	1206	1679	683	1679	1163	1690	1106	1685	1681	1683	1685	1184	1688	1682	1082	1690	1683	1683	1690	1689	1142	1690	1078	1115	1685	1151	1664	1685	1073	1101	1680	1683	1068	1169	1685	1687	1685	1687	1690	74	1151	1685	1690	1070	1682	1185	1103	1690	1663	1684	1684	1685	1685	1074	1103	1169	1685	1103	1104	1687	1659	1073	1103	1690	1664	1180	1686	1181	1690	1690	1685	1685	1685	1171	1687	1178	1101	1685	1684	1072	1685	1679	1104	1664	1685	1684	1686	1142	1687	1075	1143	1690	1686	1685	1685	1141	1685	1159	1690	1690	1103	1073	1686	1686	1079	1081	1069	1683	1068	1148	1685	1690	1660	1141	1690	1664	1690	1687	1141	1152	1690	1160	1079
GCF_001188045	1166	1103	1159	1194	1157	1106	1686	1204	1685	1684	1194	1683	1670	1685	1106	1687	1685	1192	1685	1678	1666	1684	1687	1690	1682	1206	1685	1185	1206	1685	1685	1170	1048	1685	1684	1685	1206	1187	1685	1685	1158	1685	1209	1690	1110	1685	1666	1685	1665	1667	1687	1663	1210	1207	1690	1665	1690	1685	1690	1685	1042	1690	1685	1685	1189	1679	1685	1154	1682	1685	1209	1686	1159	1182	1685	1117	1203	1171	1158	1679	1690	1683	1685	1163	1685	1690	1690	1186	1678	1155	1666	1210	1186	1690	1106	1686	1113	1689	1685	1690	1681	1689	1690	1103	1685	1159	1159	1109	1690	1683	1183	1207	1110	865	1690	1171	1685	1683	1209	1682	1681	1188	1183	1158	1165	1685	1690	1209	1207	1682	1690	1685	1100	1685	870	1194	1685	1132	1206	0	1680	1195	1678	1149	1690	1188	1685	1682	1684	1685	862	1687	1680	1171	1690	1683	1682	1690	1690	1205	1690	1159	1200	1685	1100	1667	1685	1158	1184	1681	1682	1151	1119	1685	1687	1685	1686	1690	1206	1099	1685	1690	1154	1683	1137	1188	1690	1667	1684	1685	1685	1685	1161	1187	1125	1685	1186	1187	1687	1665	1158	1184	1690	1667	1130	1686	1134	1690	1690	1685	1685	1685	1128	1687	1131	1184	1685	1684	1157	1685	1678	1186	1667	1685	1684	1686	1206	1686	1159	1209	1690	1686	1685	1685	1205	1685	1102	1690	1690	1184	1155	1686	1686	1171	1170	1158	1683	1151	1213	1685	1690	1664	1204	1690	1667	1690	1687	1204	1103	1690	1100	1182
GCF_001999005	1674	1678	1681	1679	1681	1678	1337	1683	1355	1345	1684	1341	1673	1356	1678	1322	1354	1681	1328	1217	1669	1343	1351	1323	1352	1681	1358	1684	1683	805	1330	1682	1680	1358	1329	1356	1683	1684	1306	1363	1681	1356	1681	1325	1678	1330	1669	1318	1672	1670	1380	1672	1672	1683	1324	1667	1323	1331	1324	1352	1680	1324	1328	1351	1685	1227	1329	1681	1324	1355	1680	1356	1681	1678	1342	1678	1683	1682	1681	1351	1322	1337	1329	1681	1360	1324	1321	1678	1476	1681	1669	1683	1684	1322	1678	1034	1675	1321	811	1324	1686	1340	1323	1678	1358	1681	1682	1674	1323	1307	1685	1681	1678	1684	1323	1682	1356	1338	1683	1304	1333	1684	1685	1681	1681	1352	1324	1683	1683	1324	1323	1320	1678	1350	1681	1684	1328	1681	1679	1680	0	1680	1213	1680	1324	1679	1358	1348	1306	806	1684	1339	1238	1682	1324	1341	1324	1324	1325	1683	1325	1681	1682	1350	1678	1670	1357	1680	1685	86	1308	1681	1674	1357	1348	1329	1340	1323	1681	1678	1354	1324	1681	1337	1681	1684	1323	1675	1306	1310	1352	1326	1678	1685	1678	1328	1684	1685	1324	1672	1681	1685	1324	1670	1681	1331	1680	1323	1324	1331	1330	1328	1678	1350	1681	1685	1329	1338	1681	1356	1217	1685	1670	1328	1337	1042	1683	1336	1681	1683	1324	1363	1329	1320	1683	806	1678	1328	1324	1685	1680	1327	1034	1682	1682	1681	1301	1681	1679	1329	1323	1672	1683	1323	1670	1323	1304	1683	1678	1323	1678	1678
GCF_008807955	983	1178	983	32	973	1179	1686	1132	1685	1685	1033	1683	1666	1685	1180	1687	1685	1093	1685	1679	1665	1684	1687	1691	1682	672	1685	1107	1130	1685	1685	1108	1216	1685	1684	1685	1136	1109	1683	1685	974	1685	688	1691	1187	1685	1665	1686	1662	1664	1687	1661	1027	1131	1691	1666	1691	1685	1691	1685	1171	1691	1685	1685	1112	1679	1685	972	1683	1685	711	1686	977	1020	1685	1191	1129	1106	974	1681	1691	1683	1685	978	1685	1691	1691	1024	1676	975	1665	1136	1109	1691	1181	1686	1187	1691	1685	1691	1681	1689	1691	1178	1685	974	985	1189	1691	1684	1110	677	1187	1177	1691	1107	1685	1683	1137	1684	1682	1109	1110	974	978	1685	1691	1135	1138	1683	1691	1686	1184	1685	1183	1033	1685	1200	683	1195	1680	0	1679	1179	1691	1111	1685	1682	1684	1685	1177	1687	1681	1109	1691	1683	1683	1691	1690	1134	1691	979	1126	1685	1177	1664	1685	978	1110	1680	1684	976	1198	1685	1687	1685	1686	1691	670	1179	1685	1691	972	1683	1206	1108	1691	1662	1684	1686	1685	1685	986	1112	1196	1685	1109	1112	1687	1662	977	1108	1691	1664	1202	1686	1204	1691	1691	1685	1685	1685	1198	1687	1201	1110	1685	1684	975	1685	1679	1112	1664	1685	1684	1686	1136	1686	984	1132	1691	1686	1685	1686	1133	1685	1184	1691	1691	1108	981	1686	1686	1106	1108	974	1682	976	1142	1685	1691	1660	1132	1691	1664	1691	1687	1132	1178	1691	1184	1020
GCF_003031935	1680	1676	1680	1679	1680	1675	1305	1681	1322	1340	1682	1308	1680	1327	1675	1313	1319	1678	1313	42	1673	1331	1357	1337	1322	1680	1325	1682	1681	1233	1314	1680	1677	1324	1315	1320	1681	1682	1307	1327	1680	1321	1680	1336	1676	1312	1673	1303	1677	1673	1347	1676	1677	1681	1338	1674	1337	1316	1338	1322	1678	1336	1313	1320	1682	664	1314	1680	1322	1319	1679	1324	1680	1677	1311	1676	1681	1680	1680	1332	1335	1305	1315	1680	1332	1335	1335	1677	1465	1680	1673	1681	1682	1335	1675	1239	1676	1338	1232	1334	1689	1356	1337	1676	1324	1680	1681	1675	1335	1310	1682	1680	1676	1680	1335	1680	1325	1305	1681	1319	1323	1682	1682	1680	1680	1321	1336	1681	1681	1322	1335	1305	1676	1319	1663	1682	1314	1678	1679	1678	1213	1679	0	1678	1335	1682	1324	1320	1304	1232	1680	1308	1258	1680	1335	1303	1322	1335	1340	1681	1335	1680	1682	1319	1676	1673	1322	1680	1682	1211	1322	1680	1676	1326	1353	1312	1311	1337	1680	1676	1319	1339	1680	1305	1678	1682	1337	1679	1309	1305	1320	1313	1680	1682	1676	1312	1682	1682	1334	1677	1680	1682	1338	1673	1678	1321	1678	1337	1335	1315	1317	1313	1676	1355	1678	1682	1314	1314	1680	1321	41	1682	1673	1311	1329	1243	1681	1307	1681	1681	1335	1327	1316	1305	1681	1232	1676	1339	1335	1682	1680	1317	1239	1680	1680	1680	1298	1680	1681	1313	1337	1678	1681	1335	1673	1337	1302	1681	1676	1337	1676	1677
GCF_002101275	1163	1140	1161	1179	1157	1064	1684	1178	1683	1683	1159	1681	1663	1683	1065	1685	1683	1184	1683	1678	1662	1682	1685	1689	1680	1161	1683	1186	1180	1682	1683	1156	1153	1683	1685	1683	1182	1187	1682	1683	1158	1683	1166	1689	1150	1683	1662	1684	1661	1665	1685	1663	1158	1181	1689	1666	1689	1683	1689	1683	1145	1689	1683	1683	1184	1678	1683	1151	1680	1683	1174	1684	1158	1161	1684	1152	1178	1157	1152	1679	1689	1681	1683	1161	1681	1689	1689	1164	1677	1155	1662	1182	1185	1689	1064	1683	1152	1689	1682	1689	1679	1687	1689	1140	1683	1159	1161	1074	1689	1682	1182	1164	1148	1125	1689	1158	1683	1681	1184	1682	1680	1188	1182	1152	1162	1683	1689	1185	1182	1680	1689	1684	1145	1683	1131	1159	1683	1168	1163	1149	1680	1179	1678	0	1689	1187	1683	1680	1681	1682	1126	1685	1677	1156	1689	1681	1680	1689	1688	1179	1689	1161	1203	1683	1138	1665	1683	1157	1181	1681	1682	1154	1156	1683	1685	1683	1684	1689	1164	1142	1683	1689	1151	1681	1174	1187	1689	1661	1682	1684	1683	1683	1154	1184	1158	1683	1187	1184	1685	1661	1155	1181	1689	1665	1164	1684	1173	1689	1689	1683	1683	1683	1159	1685	1168	1183	1683	1682	1158	1683	1678	1185	1665	1683	1683	1683	1180	1684	1160	1185	1689	1683	1683	1684	1178	1682	1149	1689	1689	1181	1154	1684	1682	1157	1156	1152	1679	1154	1189	1683	1689	1659	1180	1689	1665	1689	1684	1178	1140	1689	1145	1162
GCF_001913195	1691	1688	1691	1691	1691	1688	1262	1692	1291	1279	1691	1261	1686	1292	1688	1221	1287	1690	1168	1334	1684	1266	1267	12	1226	1691	1294	1690	1692	1329	1172	1691	1688	1293	1171	1289	1692	1690	1278	1297	1691	1289	1691	60	1688	1172	1684	1201	1686	1684	1312	1686	1688	1692	13	1682	12	1172	13	1287	1688	64	1171	1287	1690	1341	1167	1691	1220	1290	1690	1292	1691	1690	1268	1688	1692	1691	1691	1278	76	1256	1174	1691	1300	4	73	1690	1467	1691	1684	1692	1690	76	1688	1341	1688	26	1330	35	1690	1224	13	1688	1293	1691	1692	1688	7	1176	1690	1691	1688	1690	12	1691	1289	1257	1692	1238	1331	1690	1690	1691	1691	1287	63	1692	1692	1224	60	1202	1688	1289	1687	1691	1169	1688	1690	1690	1324	1691	1335	1689	0	1690	1293	1223	1236	1329	1690	1260	1324	1691	4	1259	1224	57	12	1692	6	1691	1690	1289	1688	1684	1290	1691	1690	1323	1242	1691	1688	1289	1264	1171	1266	12	1691	1688	1287	14	1691	1259	1688	1690	11	1685	1173	1206	1288	1164	1691	1690	1688	1165	1690	1690	1217	1686	1691	1690	13	1684	1688	1175	1688	12	5	1169	1172	1171	1688	1267	1688	1690	1173	1195	1691	1291	1338	1690	1684	1172	1266	1346	1692	1261	1691	1692	4	1310	1167	1202	1692	1329	1688	66	4	1690	1691	1173	1343	1691	1691	1691	1244	1691	1692	1168	16	1685	1692	11	1684	11	1235	1692	1688	12	1688	1690
GCF_001999165	1071	1190	1076	1105	1077	1200	1688	1132	1686	1687	1066	1683	1667	1686	1202	1688	1686	1113	1685	1682	1665	1686	1687	1690	1683	1103	1686	114	1131	1685	1685	1035	1202	1686	1685	1686	1136	108	1686	1686	1075	1686	1112	1690	1197	1685	1665	1685	1662	1667	1688	1667	1069	1132	1690	1667	1690	1685	1690	1686	1190	1690	1685	1686	43	1682	1685	1074	1683	1686	1112	1687	1074	1089	1687	1203	1129	1035	1075	1680	1690	1683	1685	1078	1686	1690	1690	1092	1678	1076	1665	1136	114	1690	1201	1687	1196	1687	1685	1690	1681	1689	1690	1190	1686	1078	1076	1200	1690	1684	36	1108	1199	1195	1690	1037	1686	1683	1135	1683	1684	116	38	1075	1078	1686	1690	1132	1134	1683	1690	1685	1196	1686	1205	1066	1685	1184	1106	1188	1679	1111	1682	1187	1690	0	1686	1682	1680	1685	1196	1689	1683	1036	1690	1683	1683	1690	1690	1133	1690	1081	172	1686	1190	1667	1686	1077	39	1685	1684	1074	1195	1686	1687	1685	1688	1690	1104	1189	1686	1690	1074	1682	1188	115	1690	1663	1685	1678	1686	1685	1082	42	1206	1685	117	39	1688	1662	1078	49	1690	1666	1183	1686	1185	1690	1690	1685	1684	1685	1210	1687	1183	35	1685	1684	1076	1686	1682	43	1667	1685	1683	1687	1134	1688	1084	1135	1690	1688	1685	1685	1133	1685	1199	1690	1690	49	1074	1686	1687	1035	1035	1075	1684	1074	1130	1685	1690	1663	1130	1690	1667	1690	1688	1132	1190	1690	1196	1090
GCF_014843295	1686	1683	1686	1685	1686	1682	1302	1688	90	1304	1687	1287	1683	102	1682	1259	94	1685	1292	1323	1682	1314	1306	1296	1283	1686	7	1686	1688	1365	1288	1687	1682	2	1290	103	1688	1686	1299	13	1686	102	1686	1294	1683	1288	1682	1277	1682	1678	75	1683	1683	1688	1297	1682	1296	1297	1297	69	1683	1293	1287	65	1686	1336	1292	1686	1264	105	1685	101	1686	1683	1304	1683	1688	1687	1686	1295	1293	1285	1297	1686	158	1293	1291	1683	1469	1686	1681	1688	1686	1293	1682	1357	1683	1297	1367	1291	1689	1284	1296	1683	3	1686	1687	1682	1293	1279	1686	1686	1683	1685	1293	1687	41	1286	1688	1275	1349	1686	1686	1686	1686	65	1291	1688	1687	1261	1291	1281	1682	91	1684	1687	1292	1684	1685	1685	1358	1685	1324	1683	1293	1686	0	1287	1281	1365	1685	1303	1342	1687	1293	1287	1261	1292	1298	1688	1292	1686	1686	91	1682	1678	100	1686	1686	1358	1277	1686	1683	73	1303	1288	1304	1296	1686	1683	94	1297	1686	1289	1684	1686	1296	1682	1276	1280	100	1287	1685	1686	1683	1290	1686	1686	1269	1682	1686	1686	1297	1678	1684	1289	1684	1296	1293	1287	1292	1287	1683	1305	1684	1686	1298	1290	1686	94	1322	1686	1678	1287	1310	1360	1688	1301	1686	1688	1293	1249	1287	1281	1688	1364	1683	1293	1293	1686	1686	1286	1356	1687	1687	1686	1276	1686	1688	1286	1294	1683	1688	1294	1678	1296	1273	1688	1683	1296	1682	1683
GCF_016775725	1682	1680	1683	1681	1683	1678	1263	1685	1281	1259	1684	1266	1685	1288	1678	1255	1280	1683	1276	1319	1682	1247	1244	1222	77	1683	1288	1683	1685	1367	1277	1684	1679	1288	1273	1281	1684	1683	1267	1292	1683	1282	1683	1222	1680	1271	1682	1252	1682	1683	1309	1685	1679	1685	1223	1686	1222	1281	1222	1285	1680	1226	1277	1282	1683	1333	1276	1683	1269	1280	1682	1286	1683	1680	1271	1680	1685	1684	1683	1284	1228	1260	1280	1683	1296	1222	1227	1680	1470	1683	1682	1685	1683	1228	1678	1373	1680	1227	1367	1222	1691	1274	1222	1680	1287	1683	1684	1677	1222	1271	1683	1683	1680	1682	1224	1684	1288	1259	1685	1168	1321	1683	1683	1683	1683	1283	1222	1685	1685	1271	1221	1252	1680	1282	1677	1684	1276	1681	1681	1682	1348	1682	1320	1680	1223	1682	1287	0	1227	1367	1682	1271	1309	1684	1222	1265	1271	1220	1226	1685	1223	1683	1683	1282	1680	1683	1283	1683	1683	1348	1172	1683	1680	1288	1242	1271	1270	1222	1683	1680	1280	1223	1683	1261	1681	1683	1222	1682	1270	1247	1283	1273	1683	1683	1680	1275	1683	1683	1271	1682	1683	1683	1222	1683	1681	1273	1681	1222	1222	1276	1280	1277	1680	1244	1681	1683	1280	1235	1683	1284	1319	1683	1683	1271	1240	1376	1685	1266	1683	1685	1222	1296	1276	1252	1685	1366	1680	1221	1222	1683	1683	1271	1374	1684	1684	1683	1244	1683	1684	1273	1223	1683	1685	1224	1683	1222	1253	1685	1680	1222	1680	1680
GCF_001999085	1682	1682	1685	1684	1685	1681	1226	1686	1275	1243	1686	1238	1684	1278	1681	1241	1273	1684	1243	1303	1683	1265	1234	1236	1229	1685	1282	1685	1687	1305	1247	1686	1680	1282	1248	1274	1687	1685	1245	1285	1685	1274	1685	1237	1682	1245	1683	1227	1683	1683	1303	1683	1676	1687	1237	1682	1236	1247	1237	1272	1683	1237	1250	1272	1685	1307	1244	1685	1243	1273	1684	1274	1685	1682	1231	1682	1687	1686	1685	1291	1239	1235	1244	1685	1283	1237	1237	1682	1460	1685	1683	1687	1685	1239	1681	1325	1679	1236	1302	1234	1690	1267	1236	1682	1281	1685	1685	1678	1235	1226	1685	1685	1681	1684	1235	1686	1276	1236	1687	1113	1306	1685	1685	1685	1685	1271	1236	1687	1687	1244	1235	1227	1682	1271	1683	1686	1244	1683	1683	1684	1306	1684	1304	1681	1236	1680	1281	1227	0	1305	1684	1228	1298	1686	1237	1239	1244	1236	1241	1687	1236	1685	1684	1271	1681	1683	1273	1684	1685	1317	1112	1685	1676	1273	1229	1246	1228	1236	1685	1682	1273	1237	1685	1237	1683	1685	1236	1685	1222	1224	1272	1242	1685	1685	1682	1242	1685	1685	1245	1683	1685	1685	1237	1683	1683	1247	1682	1236	1237	1245	1248	1250	1682	1231	1683	1685	1243	1200	1685	1273	1303	1685	1683	1244	1255	1330	1687	1228	1686	1687	1237	1289	1243	1227	1687	1304	1682	1236	1237	1685	1685	1243	1325	1686	1686	1685	1209	1685	1683	1241	1237	1682	1687	1236	1683	1236	1243	1687	1682	1236	1682	1682
GCF_018604325	1686	1682	1686	1685	1686	1682	1329	1687	1362	1350	1686	1344	1676	1363	1682	1319	1359	1685	1314	1236	1675	1340	1353	1329	1366	1686	1365	1685	1687	8	1314	1686	1682	1366	1315	1362	1687	1685	1309	1368	1686	1362	1686	1328	1682	1312	1675	1330	1677	1676	1388	1677	1683	1687	1330	1672	1329	1315	1330	1362	1682	1326	1313	1358	1685	1209	1315	1686	1349	1361	1685	1363	1686	1683	1337	1682	1687	1686	1686	1352	1326	1339	1315	1686	1367	1329	1326	1683	1469	1686	1675	1687	1685	1326	1682	1060	1682	1330	36	1330	1688	1341	1329	1682	1365	1686	1687	1682	1328	1303	1685	1686	1682	1686	1328	1686	1364	1340	1687	1325	1346	1685	1685	1686	1686	1358	1327	1687	1687	1346	1326	1330	1682	1358	1684	1686	1313	1684	1685	1685	806	1685	1232	1682	1329	1685	1365	1367	1305	0	1686	1332	1237	1686	1329	1339	1346	1326	1330	1687	1329	1686	1685	1358	1682	1676	1363	1686	1685	802	1327	1686	1682	1367	1349	1312	1334	1329	1686	1682	1359	1330	1686	1337	1684	1685	1329	1676	1301	1332	1358	1311	1686	1685	1682	1314	1685	1685	1327	1677	1686	1685	1330	1676	1684	1316	1684	1329	1329	1315	1316	1313	1682	1352	1684	1685	1314	1342	1686	1364	1235	1685	1676	1311	1336	1067	1687	1332	1686	1687	1329	1372	1315	1330	1687	5	1682	1328	1329	1685	1686	1312	1060	1686	1686	1686	1305	1686	1687	1312	1329	1675	1687	1328	1676	1329	1321	1687	1682	1329	1682	1683
GCF_002220325	1182	1084	1174	1176	1172	1119	1686	1186	1685	1685	1205	1683	1668	1685	1119	1687	1685	1210	1685	1680	1664	1685	1687	1690	1682	1183	1685	1195	1190	1686	1685	1179	1135	1685	1685	1685	1188	1199	1684	1685	1173	1685	1190	1690	1092	1685	1664	1685	1663	1669	1687	1666	1204	1191	1690	1668	1690	1685	1690	1685	1100	1690	1685	1685	1193	1680	1685	1173	1682	1685	1187	1686	1174	1185	1686	1096	1184	1178	1173	1679	1690	1683	1685	1180	1685	1690	1690	1191	1678	1172	1664	1192	1195	1690	1119	1686	1093	1690	1686	1690	1682	1689	1690	1084	1685	1174	1182	1116	1690	1684	1190	1184	1092	15	1690	1183	1685	1683	1187	1684	1682	1196	1190	1173	1181	1685	1690	1191	1190	1682	1690	1685	1095	1685	28	1205	1685	1164	1184	862	1684	1177	1680	1126	1690	1196	1685	1682	1684	1686	0	1687	1680	1180	1690	1683	1682	1690	1689	1186	1690	1175	1209	1685	1081	1669	1685	1175	1191	1684	1684	1170	1100	1685	1687	1685	1686	1690	1182	1085	1685	1690	1173	1683	1170	1196	1690	1667	1684	1685	1685	1685	1180	1193	1102	1685	1196	1194	1687	1663	1176	1192	1690	1669	1162	1686	1166	1690	1690	1685	1685	1685	1104	1687	1164	1193	1685	1684	1173	1685	1680	1195	1669	1685	1685	1686	1189	1686	1174	1192	1690	1686	1685	1685	1186	1686	1088	1690	1690	1192	1172	1686	1686	1178	1179	1173	1682	1170	1199	1685	1690	1663	1186	1690	1669	1690	1687	1186	1084	1690	1095	1186
GCF_002105615	1688	1686	1688	1687	1688	1684	50	1690	1296	1267	1690	1272	1688	1302	1684	1251	1296	1687	1251	1309	1686	1272	1284	1261	1268	1688	1304	1689	1690	1333	1255	1689	1685	1303	1255	1299	1690	1689	1302	1304	1688	1299	1688	1262	1686	1253	1686	1219	1687	1685	1327	1687	1686	1690	1262	1684	1261	1252	1261	1298	1686	1262	1253	1297	1689	1319	1251	1688	1255	1299	1688	1298	1688	1686	79	1686	1690	1689	1688	1271	1263	1267	1253	1688	1306	1261	1262	1686	1457	1688	1686	1690	1689	1263	1684	1355	1686	1260	1334	1258	1692	1279	1261	1686	1303	1688	1689	1684	1259	1272	1689	1688	1686	1687	1261	1689	1303	1268	1690	1252	1326	1689	1689	1688	1688	1298	1262	1690	1690	1253	1261	1219	1686	1295	1683	1690	1253	1686	1688	1687	1339	1687	1308	1685	1260	1689	1303	1271	1228	1332	1687	0	1326	1689	1261	1272	1253	1263	1265	1690	1262	1688	1689	1295	1686	1685	1298	1688	1689	1343	1252	1688	1686	1301	1280	1253	57	1261	1688	1686	1296	1262	1688	1268	1686	1689	1261	1688	1270	1218	1296	1251	1688	1689	1686	1249	1689	1689	1247	1687	1688	1689	1261	1685	1686	1254	1686	1261	1262	1255	1259	1253	1686	1283	1686	1689	1253	1278	1688	1298	1307	1689	1685	1253	1274	1355	1690	48	1688	1690	1261	1291	1252	1219	1690	1332	1686	1264	1261	1689	1688	1250	1357	1689	1689	1688	1277	1688	1690	1252	1261	1685	1690	1260	1685	1261	1264	1690	1686	1261	1686	1686
