Locus	Gene	Start	Length	Product	Allele Count	Alleles
SACOL2530		2592085	969	hypothetical protein	1105	SACOL2530.fasta
SACOL2531		2593131	435	MarR family transcriptional regulator	462	SACOL2531.fasta
SACOL2532		2593792	285	acetyltransferase	325	SACOL2532.fasta
SACOL2533		2594247	807	glyoxalase	1007	SACOL2533.fasta
SACOL2534	frp	2595173	672	NAD(P)H-flavin oxidoreductase	1055	SACOL2534.fasta
SACOL2536		2597355	801	HAD superfamily hydrolase	697	SACOL2536.fasta
SACOL2539	srtA	2600008	621	sortase	563	SACOL2539.fasta
SACOL2541		2600822	492	acetyltransferase	587	SACOL2541.fasta
SACOL2542		2601751	171	hypothetical protein	131	SACOL2542.fasta
SACOL2544	sdaAA	2602100	900	L-serine dehydratase, iron-sulfur-dependent subunit alpha	816	SACOL2544.fasta
SACOL2545	sdaAB	2603013	681	L-serine dehydratase, iron-sulfur-dependent subunit beta	588	SACOL2545.fasta
SACOL2546		2603696	1044	perfringolysin O regulator protein	959	SACOL2546.fasta
SACOL2548		2605650	963	hypothetical protein	1003	SACOL2548.fasta
SACOL2549		2606694	969	hypothetical protein	1107	SACOL2549.fasta
SACOL2550		2607795	345	hypothetical protein	359	SACOL2550.fasta
SACOL2552		2608971	2067	PTS system, IIABC components	1808	SACOL2552.fasta
SACOL2553		2611338	1740	pyruvate oxidase	1507	SACOL2553.fasta
SACOL2554		2613124	690	hypothetical protein	573	SACOL2554.fasta
SACOL2555		2614414	885	LysR family transcriptional regulator	697	SACOL2555.fasta
SACOL2556		2615459	219	hypothetical protein	169	SACOL2556.fasta
SACOL2557		2616066	432	hypothetical protein	457	SACOL2557.fasta
SACOL2560		2618093	1278	hydroxymethylglutaryl-CoA reductase, degradative	1103	SACOL2560.fasta
SACOL2561		2619624	1167	hydroxymethylglutaryl-CoA synthase	938	SACOL2561.fasta
SACOL2562	ogt	2620960	522	methylated-DNA--protein-cysteine methyltransferase	616	SACOL2562.fasta
SACOL2565		2626253	228	FeoA domain-containing protein	197	SACOL2565.fasta
SACOL2566		2626696	2490	MmpL efflux pump	2387	SACOL2566.fasta
SACOL2568		2629955	168	hypothetical protein	183	SACOL2568.fasta
SACOL2569		2630234	1545	1-pyrroline-5-carboxylate dehydrogenase	1405	SACOL2569.fasta
SACOL2571		2632806	192	hypothetical protein	247	SACOL2571.fasta
SACOL2572		2633237	2409	copper-translocating P-type ATPase	2161	SACOL2572.fasta
SACOL2573		2635936	207	copper ion binding protein	189	SACOL2573.fasta
SACOL2574		2636232	999	D-lactate dehydrogenase	1202	SACOL2574.fasta
SACOL2575		2637253	1155	aminotransferase, class I	1334	SACOL2575.fasta
SACOL2576	crtN	2638834	1509	squalene synthase	1646	SACOL2576.fasta
SACOL2578		2641254	1137	glycosyl transferase, group 2 family protein	1236	SACOL2578.fasta
SACOL2579		2642387	1494	phytoene dehydrogenase	1592	SACOL2579.fasta
SACOL2581		2644536	768	staphyloxanthin biosynthesis protein	761	SACOL2581.fasta
SACOL2582		2645664	1812	hypothetical protein	1257	SACOL2582.fasta
SACOL2584	isaA	2648751	702	immunodominant antigen A	813	SACOL2584.fasta
SACOL2585		2650060	1056	hypothetical protein	1055	SACOL2585.fasta
SACOL2587		2651492	603	hypothetical protein	641	SACOL2587.fasta
SACOL2588		2652292	501	hypothetical protein	673	SACOL2588.fasta
SACOL2589		2653012	231	hypothetical protein	231	SACOL2589.fasta
SACOL2590		2653392	378	glyoxalase	426	SACOL2590.fasta
SACOL2591		2653786	822	hypothetical protein	819	SACOL2591.fasta
SACOL2592		2654627	300	hypothetical protein	379	SACOL2592.fasta
SACOL2594		2655607	705	short chain dehydrogenase/reductase oxidoreductase	778	SACOL2594.fasta
SACOL2598		2658416	891	cobalamin synthesis protein	859	SACOL2598.fasta
SACOL2600		2660738	1107	hypothetical protein	1206	SACOL2600.fasta
SACOL2602		2662462	369	hypothetical protein	466	SACOL2602.fasta
SACOL2603		2662845	279	hypothetical protein	294	SACOL2603.fasta
SACOL2605		2663465	810	hypothetical protein	896	SACOL2605.fasta
SACOL2606	pyrD	2664549	1065	dihydroorotate dehydrogenase 2	998	SACOL2606.fasta
SACOL2607		2665768	276	hypothetical protein	293	SACOL2607.fasta
SACOL2608		2666229	723	hypothetical protein	604	SACOL2608.fasta
SACOL2609		2667305	450	hypothetical protein	545	SACOL2609.fasta
SACOL2610		2667835	588	TetR family transcriptional regulator	544	SACOL2610.fasta
SACOL2612		2668555	1683	CocE/NonD family hydrolase	1824	SACOL2612.fasta
SACOL2613	panD	2670366	384	aspartate alpha-decarboxylase	360	SACOL2613.fasta
SACOL2614	panC	2670751	852	pantoate--beta-alanine ligase	770	SACOL2614.fasta
SACOL2616		2672486	861	2-dehydropantoate 2-reductase	905	SACOL2616.fasta
SACOL2617	budA2	2673432	705	alpha-acetolactate decarboxylase	783	SACOL2617.fasta
SACOL2618	ldh2	2674414	960	L-lactate dehydrogenase	819	SACOL2618.fasta
SACOL2619		2676060	1449	amino acid permease	1474	SACOL2619.fasta
SACOL2621		2679184	417	hypothetical protein	516	SACOL2621.fasta
SACOL2622	fdaB	2679723	891	fructose-1,6-bisphosphate aldolase	725	SACOL2622.fasta
SACOL2623	mqo2	2680806	1497	malate:quinone oxidoreductase	1166	SACOL2623.fasta
SACOL2624		2682987	1599	acetyl-CoA synthetase	1593	SACOL2624.fasta
SACOL2625		2684779	444	hypothetical protein	483	SACOL2625.fasta
SACOL2626		2685503	213	hypothetical protein	181	SACOL2626.fasta
SACOL2627	betA	2685993	1710	choline dehydrogenase	1283	SACOL2627.fasta
SACOL2628	betB	2687963	1491	betaine aldehyde dehydrogenase	1235	SACOL2628.fasta
SACOL2629		2689522	96	hypothetical protein	117	SACOL2629.fasta
SACOL2630		2689706	564	hypothetical protein	563	SACOL2630.fasta
SACOL2632	cudT	2691407	1623	BCCT family osmoprotectant transporter	1183	SACOL2632.fasta
SACOL2634	nrdG	2693548	537	anaerobic ribonucleoside-triphosphate reductase activating protein	349	SACOL2634.fasta
SACOL2635	nrdD	2694081	1851	anaerobic ribonucleoside triphosphate reductase	1215	SACOL2635.fasta
SACOL2636		2696178	1371	citrate transporter, permease	1345	SACOL2636.fasta
SACOL2638		2698041	606	precorrin-2 dehydrogenase	580	SACOL2638.fasta
SACOL2639	cysJ	2698709	1881	sulfite reductase (NADPH) flavoprotein alpha-component	1813	SACOL2639.fasta
SACOL2640		2700784	93	hypothetical protein	86	SACOL2640.fasta
SACOL2641	gpxA2	2700984	498	glutathione peroxidase	476	SACOL2641.fasta
SACOL2642		2702176	114	hypothetical protein	281	SACOL2642.fasta
SACOL2644		2704902	765	ABC transporter ATP-binding protein	834	SACOL2644.fasta
SACOL2645	nsaS	2705765	888	nisin susceptibility-associated sensor histidine kinase	892	SACOL2645.fasta
SACOL2646		2706663	666	DNA-binding response regulator	676	SACOL2646.fasta
SACOL2647		2707354	201	hypothetical protein	194	SACOL2647.fasta
SACOL2648		2707752	1425	alkaline phosphatase	1524	SACOL2648.fasta
SACOL2649		2709236	102	hypothetical protein	73	SACOL2649.fasta
SACOL2650		2709459	456	transcriptional regulator	368	SACOL2650.fasta
SACOL2651		2710159	762	tributyrin esterase EstA	801	SACOL2651.fasta
SACOL2653		2714127	687	Crp/FNR family transcriptional regulator	621	SACOL2653.fasta
SACOL2654	arcC2	2714930	942	carbamate kinase	869	SACOL2654.fasta
SACOL2655	arcD	2715888	1431	arginine/ornithine antiporter	1215	SACOL2655.fasta
SACOL2656	arcB2	2717409	1011	ornithine carbamoyltransferase	863	SACOL2656.fasta
SACOL2657	arcA	2718452	1236	arginine deiminase	932	SACOL2657.fasta
SACOL2658		2720034	450	ArgR family transcriptional regulator	433	SACOL2658.fasta
SACOL2662		2724286	1875	BglG family transcriptional antiterminator	1633	SACOL2662.fasta
SACOL2663		2726237	1953	PTS system, fructose-specific IIABC components	1939	SACOL2663.fasta
SACOL2664	manA2	2728203	939	mannose-6-phosphate isomerase	877	SACOL2664.fasta
SACOL2666		2732445	1860	N-acetylmuramoyl-L-alanine amidase	1522	SACOL2666.fasta
SACOL2667		2734571	561	isochorismatase	572	SACOL2667.fasta
SACOL2670		2738799	1509	glycosyl transferase, group 1 family protein	1416	SACOL2670.fasta
SACOL2671		2740325	2391	preprotein translocase subunit SecA	2312	SACOL2671.fasta
SACOL2673		2743642	1569	hypothetical protein	1720	SACOL2673.fasta
SACOL2675	secY	2746764	1212	preprotein translocase subunit SecY	1248	SACOL2675.fasta
SACOL2678		2755435	693	hypothetical protein	823	SACOL2678.fasta
SACOL2681		2757264	360	hypothetical protein	416	SACOL2681.fasta
SACOL2682		2757708	612	hypothetical protein	694	SACOL2682.fasta
SACOL2683		2758398	477	methionine sulfoxide reductase A	585	SACOL2683.fasta
SACOL2684		2758877	501	acetyltransferase	563	SACOL2684.fasta
SACOL2685	cap1C	2759612	768	capsular polysaccharide biosynthesis protein Cap1C	788	SACOL2685.fasta
SACOL2686	cap1B	2760376	693	capsular polysaccharide biosynthesis protein Cap1B	822	SACOL2686.fasta
SACOL2687	cap1A	2761085	663	capsular polysaccharide biosynthesis protein Cap1A	754	SACOL2687.fasta
SACOL2688	icaR	2762596	561	intercellular adhesion regulator	609	SACOL2688.fasta
SACOL2689	icaA	2763320	1239	N-glycosyltransferase	1331	SACOL2689.fasta
SACOL2693		2767032	66	hypothetical protein	58	SACOL2693.fasta
SACOL2694	geh	2767125	2043	lipase	2013	SACOL2694.fasta
SACOL2696	hisI	2770260	633	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP	728	SACOL2696.fasta
SACOL2697	hisF	2770889	759	imidazole glycerol phosphate synthase subunit HisF	943	SACOL2697.fasta
SACOL2698	hisA	2771644	705	1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	820	SACOL2698.fasta
SACOL2701		2773463	1014	histidinol-phosphate aminotransferase	1060	SACOL2701.fasta
SACOL2702	hisD	2774492	1257	histidinol dehydrogenase	1300	SACOL2702.fasta
SACOL2704	hisZ	2776367	819	ATP phosphoribosyltransferase regulatory subunit	815	SACOL2704.fasta
SACOL2705		2777490	1125	hypothetical protein	1130	SACOL2705.fasta
SACOL2711		2783682	516	hypothetical protein	555	SACOL2711.fasta
SACOL2712	drp35	2784346	972	drP35 protein	1027	SACOL2712.fasta
SACOL2713		2785561	957	hypothetical protein	993	SACOL2713.fasta
SACOL2714	pcp	2786669	639	pyrrolidone-carboxylate peptidase	714	SACOL2714.fasta
SACOL2717		2788688	465	hypothetical protein	536	SACOL2717.fasta
SACOL2718		2789390	1419	anion transporter family protein	1285	SACOL2718.fasta
SACOL2719	rarD	2791221	909	rarD protein	943	SACOL2719.fasta
SACOL2721	nixA	2793058	1053	high-affinity nickel-transport protein	1069	SACOL2721.fasta
SACOL2723		2795281	513	hypothetical protein	540	SACOL2723.fasta
SACOL2725		2796824	1881	ABC transporter permease	1787	SACOL2725.fasta
SACOL2731		2801135	201	CSD family cold shock protein	119	SACOL2731.fasta
SACOL2732		2801462	570	transcriptional regulator	604	SACOL2732.fasta
SACOL2733		2802291	381	hypothetical protein	374	SACOL2733.fasta
SACOL2734		2802754	354	hypothetical protein	438	SACOL2734.fasta
SACOL2735		2803561	840	ParB family chromosome partioning protein	677	SACOL2735.fasta
SACOL2736	gidB	2804443	720	16S rRNA methyltransferase GidB	640	SACOL2736.fasta
SACOL2737	gidA	2805162	1878	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	1270	SACOL2737.fasta
SACOL2738	trmE	2807106	1380	tRNA modification GTPase TrmE	987	SACOL2738.fasta
SACOL2739	rnpA	2808624	348	ribonuclease P	338	SACOL2739.fasta
SACOL2740	rpmH	2809098	138	50S ribosomal protein L34	115	SACOL2740.fasta
